data,conta,categoria,subcategoria,tipo,valor,centro_custo,descricao
2024-02-16,Mdias,Operacional,SaaS,Despesa,3050,Financeiro,Lançamento
2024-12-15,Zov,Receita de Serviços,BPO Financeiro,Despesa,11692,Financeiro,Lançamento
2024-12-11,Papaya,Operacional,Ferramentas,Despesa,10791,RH,Lançamento
2024-05-02,Zov,Receita de Serviços,BPO RH,Receita,13910,RH,Mensalidade
2024-03-21,Zov,Marketing,Google Ads,Despesa,10420,Marketing,Lançamento
2024-04-28,Mdias,Receita de Serviços,Contabilidade,Receita,19097,Comercial,Mensalidade
2024-10-04,Zov,Receita de Serviços,BPO Financeiro,Despesa,6075,Comercial,Lançamento
2024-05-25,Mdias,Impostos,DAS,Despesa,2585,Operacional,Lançamento
2024-10-05,Zov,Receita de Serviços,BPO Financeiro,Despesa,2842,Comercial,Lançamento
2024-05-19,Zov,Pessoal,Encargos,Despesa,4941,Financeiro,Lançamento
2024-08-04,Papaya,Receita de Serviços,Certificado Digital,Receita,12958,Operacional,Mensalidade
2024-07-14,Zov,Marketing,Agência,Despesa,2584,Operacional,Lançamento
2024-11-26,Papaya,Operacional,Ferramentas,Despesa,5300,RH,Lançamento
2024-05-13,Zov,Marketing,Agência,Despesa,253,RH,Lançamento
2024-09-22,Papaya,Impostos,CSLL,Despesa,8661,Comercial,Lançamento
2024-08-12,Zov,Marketing,Eventos,Despesa,263,RH,Lançamento
2024-08-05,Zov,Receita de Serviços,Certificado Digital,Receita,16654,Financeiro,Mensalidade
2024-10-26,Mdias,Receita de Serviços,Contabilidade,Receita,6581,Comercial,Mensalidade
2024-06-18,Mdias,Receita de Serviços,BPO RH,Despesa,6308,RH,Lançamento
2024-10-25,Mdias,Operacional,Fornecedor,Despesa,8938,Operacional,Lançamento
2024-12-12,Zov,Pessoal,Benefícios,Despesa,209,RH,Lançamento
2024-12-11,Papaya,Receita de Serviços,BPO Financeiro,Despesa,4852,Marketing,Lançamento
2024-04-14,Papaya,Impostos,INSS,Despesa,403,Marketing,Lançamento
2024-07-20,Mdias,Receita de Serviços,BPO Financeiro,Receita,6362,Operacional,Mensalidade
2024-03-07,Papaya,Receita de Serviços,Certificado Digital,Receita,17553,Financeiro,Mensalidade
2024-06-24,Mdias,Marketing,Eventos,Despesa,5142,RH,Lançamento
2024-05-10,Zov,Receita de Serviços,BPO RH,Receita,10829,Operacional,Mensalidade
2024-04-16,Zov,Marketing,Eventos,Despesa,2463,Marketing,Lançamento
2024-05-14,Papaya,Pessoal,Encargos,Despesa,6783,Marketing,Lançamento
2024-07-28,Zov,Receita de Serviços,BPO RH,Receita,3810,Marketing,Mensalidade
2024-04-10,Papaya,Marketing,Eventos,Despesa,5688,Operacional,Lançamento
2024-07-20,Papaya,Receita de Serviços,Contabilidade,Receita,19520,Marketing,Mensalidade
2024-07-07,Papaya,Receita de Serviços,Contabilidade,Receita,10365,RH,Mensalidade
2024-10-07,Papaya,Receita de Serviços,BPO RH,Receita,19874,RH,Mensalidade
2024-05-27,Zov,Marketing,Eventos,Despesa,8726,RH,Lançamento
2024-09-05,Papaya,Pessoal,Salários,Despesa,9422,Comercial,Lançamento
2024-01-20,Zov,Receita de Serviços,BPO RH,Despesa,3660,Financeiro,Lançamento
2024-08-20,Zov,Marketing,Agência,Despesa,4929,RH,Lançamento
2024-01-21,Papaya,Receita de Serviços,Certificado Digital,Receita,7555,Financeiro,Mensalidade
2024-04-19,Zov,Pessoal,Benefícios,Despesa,6341,RH,Lançamento
2024-11-10,Papaya,Pessoal,Salários,Despesa,11730,Operacional,Lançamento
2024-08-05,Mdias,Pessoal,Salários,Despesa,4689,Operacional,Lançamento
2024-08-14,Papaya,Marketing,Agência,Despesa,7114,Financeiro,Lançamento
2024-10-17,Papaya,Receita de Serviços,Contabilidade,Receita,18314,Financeiro,Mensalidade
2024-05-23,Papaya,Impostos,CSLL,Despesa,8475,Marketing,Lançamento
2024-02-06,Zov,Pessoal,Salários,Despesa,9430,Marketing,Lançamento
2024-09-06,Mdias,Receita de Serviços,BPO RH,Receita,3853,Comercial,Mensalidade
2024-10-02,Papaya,Marketing,Eventos,Despesa,5253,Operacional,Lançamento
2024-09-27,Papaya,Marketing,Eventos,Despesa,11566,Operacional,Lançamento
2024-12-27,Papaya,Operacional,Ferramentas,Despesa,2372,Financeiro,Lançamento
2024-10-04,Papaya,Receita de Serviços,BPO Financeiro,Receita,15405,Comercial,Mensalidade
2024-07-27,Zov,Receita de Serviços,Certificado Digital,Receita,7231,Comercial,Mensalidade
2024-01-23,Papaya,Receita de Serviços,Certificado Digital,Receita,10498,Financeiro,Mensalidade
2024-03-11,Zov,Receita de Serviços,Contabilidade,Receita,19584,Operacional,Mensalidade
2024-03-18,Zov,Operacional,Fornecedor,Despesa,7671,Operacional,Lançamento
2024-01-20,Papaya,Operacional,Fornecedor,Despesa,6378,Financeiro,Lançamento
2024-08-20,Zov,Pessoal,Salários,Despesa,3421,Financeiro,Lançamento
2024-11-04,Zov,Receita de Serviços,BPO Financeiro,Receita,7216,RH,Mensalidade
2024-06-10,Papaya,Receita de Serviços,BPO Financeiro,Receita,4222,RH,Mensalidade
2024-05-17,Mdias,Receita de Serviços,Certificado Digital,Receita,17475,RH,Mensalidade
2024-09-01,Zov,Receita de Serviços,BPO RH,Receita,12902,Marketing,Mensalidade
2024-03-14,Papaya,Receita de Serviços,Certificado Digital,Receita,2327,Operacional,Mensalidade
2024-03-03,Papaya,Operacional,Ferramentas,Despesa,10996,Comercial,Lançamento
2024-07-15,Mdias,Marketing,Eventos,Despesa,10478,Financeiro,Lançamento
2024-08-15,Papaya,Receita de Serviços,BPO RH,Receita,2346,Financeiro,Mensalidade
2024-12-15,Mdias,Impostos,DAS,Despesa,10116,Financeiro,Lançamento
2024-10-24,Zov,Receita de Serviços,Contabilidade,Receita,17651,Comercial,Mensalidade
2024-10-05,Papaya,Operacional,Ferramentas,Despesa,9826,Operacional,Lançamento
2024-07-28,Mdias,Marketing,Agência,Despesa,3920,Operacional,Lançamento
2024-08-27,Papaya,Impostos,CSLL,Despesa,1928,Operacional,Lançamento
2024-11-25,Zov,Marketing,Eventos,Despesa,2799,Comercial,Lançamento
2024-01-24,Papaya,Marketing,Meta Ads,Despesa,9313,Marketing,Lançamento
2024-11-15,Mdias,Receita de Serviços,BPO Financeiro,Receita,11800,Comercial,Mensalidade
2024-12-06,Mdias,Impostos,CSLL,Despesa,2200,Financeiro,Lançamento
2024-01-18,Zov,Pessoal,Benefícios,Despesa,4883,Marketing,Lançamento
2024-08-16,Papaya,Marketing,Agência,Despesa,6878,Operacional,Lançamento
2024-12-13,Zov,Impostos,IRPJ,Despesa,857,Comercial,Lançamento
2024-06-12,Zov,Pessoal,Salários,Despesa,10464,Comercial,Lançamento
2024-09-19,Zov,Receita de Serviços,BPO Financeiro,Receita,3897,Financeiro,Mensalidade
2024-05-02,Zov,Receita de Serviços,BPO Financeiro,Receita,16170,Financeiro,Mensalidade
2024-12-06,Zov,Receita de Serviços,Certificado Digital,Receita,9897,RH,Mensalidade
2024-11-13,Mdias,Impostos,IRPJ,Despesa,11441,RH,Lançamento
2024-08-25,Papaya,Receita de Serviços,BPO RH,Receita,8169,Marketing,Mensalidade
2024-10-24,Zov,Pessoal,Benefícios,Despesa,9933,Operacional,Lançamento
2024-05-13,Zov,Impostos,CSLL,Despesa,6917,Marketing,Lançamento
2024-09-24,Zov,Marketing,Agência,Despesa,11038,Financeiro,Lançamento
2024-04-07,Papaya,Receita de Serviços,Certificado Digital,Receita,8272,Marketing,Mensalidade
2024-10-28,Mdias,Receita de Serviços,Contabilidade,Receita,15559,Financeiro,Mensalidade
2024-06-03,Papaya,Pessoal,Benefícios,Despesa,6762,Operacional,Lançamento
2024-11-24,Zov,Marketing,Agência,Despesa,350,RH,Lançamento
2024-05-02,Mdias,Impostos,IRPJ,Despesa,7812,Comercial,Lançamento
2024-09-12,Papaya,Impostos,DAS,Despesa,6254,Financeiro,Lançamento
2024-08-07,Zov,Receita de Serviços,Contabilidade,Receita,16303,Financeiro,Mensalidade
2024-10-11,Mdias,Receita de Serviços,Certificado Digital,Despesa,3661,Marketing,Lançamento
2024-07-21,Zov,Receita de Serviços,BPO RH,Receita,19602,Comercial,Mensalidade
2024-08-18,Zov,Receita de Serviços,BPO Financeiro,Receita,14981,Marketing,Mensalidade
2024-05-06,Papaya,Receita de Serviços,BPO Financeiro,Receita,19342,Comercial,Mensalidade
2024-06-05,Papaya,Receita de Serviços,BPO RH,Receita,11361,Marketing,Mensalidade
2024-05-26,Papaya,Receita de Serviços,BPO Financeiro,Receita,9599,RH,Mensalidade
2024-11-26,Mdias,Pessoal,Benefícios,Despesa,10102,Financeiro,Lançamento
2024-12-12,Mdias,Marketing,Agência,Despesa,11950,Operacional,Lançamento
2024-05-15,Mdias,Receita de Serviços,BPO RH,Despesa,3346,Comercial,Lançamento
2024-07-12,Zov,Marketing,Meta Ads,Despesa,3512,Marketing,Lançamento
2024-07-06,Zov,Operacional,Ferramentas,Despesa,251,Financeiro,Lançamento
2024-11-17,Papaya,Operacional,Ferramentas,Despesa,600,Operacional,Lançamento
2024-06-15,Mdias,Receita de Serviços,Contabilidade,Despesa,10223,Financeiro,Lançamento
2024-10-10,Mdias,Receita de Serviços,BPO Financeiro,Receita,4044,RH,Mensalidade
2024-02-06,Zov,Marketing,Agência,Despesa,2739,Operacional,Lançamento
2024-07-20,Papaya,Operacional,Ferramentas,Despesa,7197,Marketing,Lançamento
2024-03-26,Mdias,Receita de Serviços,BPO Financeiro,Receita,7855,Comercial,Mensalidade
2024-09-27,Zov,Receita de Serviços,Certificado Digital,Receita,15948,RH,Mensalidade
2024-08-07,Papaya,Pessoal,Benefícios,Despesa,2193,RH,Lançamento
2024-05-21,Papaya,Receita de Serviços,Certificado Digital,Receita,8322,RH,Mensalidade
2024-09-06,Papaya,Receita de Serviços,BPO Financeiro,Receita,12513,Comercial,Mensalidade
2024-02-19,Papaya,Receita de Serviços,Contabilidade,Receita,8582,Comercial,Mensalidade
2024-06-11,Zov,Receita de Serviços,Certificado Digital,Receita,8340,Comercial,Mensalidade
2024-12-03,Papaya,Marketing,Meta Ads,Despesa,4113,Operacional,Lançamento
2024-06-15,Zov,Receita de Serviços,BPO Financeiro,Receita,6119,Financeiro,Mensalidade
2024-09-04,Mdias,Receita de Serviços,Contabilidade,Despesa,3284,RH,Lançamento
2024-11-12,Papaya,Pessoal,Encargos,Despesa,441,Marketing,Lançamento
2024-10-08,Zov,Pessoal,Encargos,Despesa,9342,Operacional,Lançamento
2024-07-21,Zov,Operacional,SaaS,Despesa,7911,RH,Lançamento
2024-03-08,Papaya,Receita de Serviços,Contabilidade,Receita,3543,Comercial,Mensalidade
2024-04-24,Mdias,Receita de Serviços,BPO RH,Receita,5340,RH,Mensalidade
2024-03-27,Zov,Marketing,Meta Ads,Despesa,2335,Marketing,Lançamento
2024-07-14,Zov,Pessoal,Salários,Despesa,11885,RH,Lançamento
2024-06-03,Mdias,Receita de Serviços,BPO RH,Receita,15578,Comercial,Mensalidade
2024-10-23,Mdias,Receita de Serviços,Certificado Digital,Receita,13337,Operacional,Mensalidade
2024-10-03,Zov,Receita de Serviços,BPO RH,Receita,8477,Marketing,Mensalidade
2024-06-28,Papaya,Operacional,Ferramentas,Despesa,1840,Financeiro,Lançamento
2024-02-25,Zov,Receita de Serviços,BPO RH,Receita,9757,Marketing,Mensalidade
2024-12-06,Mdias,Receita de Serviços,Contabilidade,Receita,18200,Financeiro,Mensalidade
2024-02-22,Mdias,Pessoal,Benefícios,Despesa,4500,RH,Lançamento
2024-12-08,Mdias,Receita de Serviços,Certificado Digital,Receita,16599,Marketing,Mensalidade
2024-01-04,Zov,Operacional,SaaS,Despesa,6791,Operacional,Lançamento
2024-12-17,Mdias,Pessoal,Benefícios,Despesa,3904,Operacional,Lançamento
2024-10-10,Zov,Operacional,Ferramentas,Despesa,6081,Operacional,Lançamento
2024-02-28,Zov,Receita de Serviços,BPO RH,Receita,9962,Comercial,Mensalidade
2024-12-15,Zov,Receita de Serviços,BPO RH,Receita,16555,RH,Mensalidade
2024-06-10,Mdias,Impostos,IRPJ,Despesa,11410,Marketing,Lançamento
2024-04-09,Papaya,Receita de Serviços,BPO Financeiro,Receita,8067,Operacional,Mensalidade
2024-07-16,Papaya,Operacional,Fornecedor,Despesa,3100,Financeiro,Lançamento
2024-10-25,Mdias,Operacional,Ferramentas,Despesa,2288,Financeiro,Lançamento
2024-06-10,Papaya,Impostos,IRPJ,Despesa,7642,Marketing,Lançamento
2024-02-13,Zov,Operacional,Fornecedor,Despesa,9166,Comercial,Lançamento
2024-07-01,Mdias,Operacional,Fornecedor,Despesa,2427,Financeiro,Lançamento
2024-05-09,Papaya,Receita de Serviços,Certificado Digital,Receita,17767,Marketing,Mensalidade
2024-09-10,Mdias,Marketing,Google Ads,Despesa,11917,Financeiro,Lançamento
2024-01-18,Papaya,Impostos,CSLL,Despesa,10205,Operacional,Lançamento
2024-08-08,Mdias,Operacional,SaaS,Despesa,398,RH,Lançamento
2024-06-04,Papaya,Marketing,Google Ads,Despesa,5128,Marketing,Lançamento
2024-05-22,Papaya,Receita de Serviços,Certificado Digital,Receita,8801,Comercial,Mensalidade
2024-08-01,Mdias,Receita de Serviços,BPO Financeiro,Receita,19566,Operacional,Mensalidade
2024-12-20,Papaya,Receita de Serviços,Contabilidade,Receita,6363,Marketing,Mensalidade
2024-01-23,Papaya,Marketing,Eventos,Despesa,6681,Comercial,Lançamento
2024-02-19,Mdias,Pessoal,Salários,Despesa,11783,RH,Lançamento
2024-05-28,Mdias,Marketing,Agência,Despesa,10018,Comercial,Lançamento
2024-04-17,Mdias,Receita de Serviços,Contabilidade,Receita,4461,Marketing,Mensalidade
2024-12-01,Zov,Impostos,DAS,Despesa,3699,Marketing,Lançamento
2024-02-24,Mdias,Receita de Serviços,BPO RH,Receita,13610,Financeiro,Mensalidade
2024-01-01,Mdias,Receita de Serviços,BPO RH,Receita,6877,Operacional,Mensalidade
2024-11-23,Mdias,Receita de Serviços,BPO Financeiro,Receita,15296,Marketing,Mensalidade
2024-01-19,Papaya,Operacional,Infra,Despesa,11700,Financeiro,Lançamento
2024-02-24,Papaya,Marketing,Google Ads,Despesa,1270,RH,Lançamento
2024-04-26,Papaya,Pessoal,Benefícios,Despesa,6321,Comercial,Lançamento
2024-05-28,Zov,Marketing,Agência,Despesa,10438,Comercial,Lançamento
2024-05-24,Zov,Operacional,Fornecedor,Despesa,1388,Marketing,Lançamento
2024-05-24,Zov,Impostos,CSLL,Despesa,9023,RH,Lançamento
2024-10-16,Zov,Impostos,CSLL,Despesa,11925,Comercial,Lançamento
2024-01-12,Papaya,Impostos,INSS,Despesa,806,Operacional,Lançamento
2024-09-25,Zov,Receita de Serviços,BPO Financeiro,Receita,11683,Operacional,Mensalidade
2024-07-22,Papaya,Receita de Serviços,Certificado Digital,Receita,16159,Financeiro,Mensalidade
2024-03-05,Mdias,Receita de Serviços,BPO RH,Receita,8825,Operacional,Mensalidade
2024-08-03,Zov,Impostos,DAS,Despesa,8202,Operacional,Lançamento
2024-01-07,Mdias,Impostos,DAS,Despesa,4581,RH,Lançamento
2024-01-08,Zov,Receita de Serviços,BPO RH,Despesa,2745,Financeiro,Lançamento
2024-03-02,Mdias,Pessoal,Encargos,Despesa,8469,Operacional,Lançamento
2024-05-22,Mdias,Impostos,INSS,Despesa,9845,Comercial,Lançamento
2024-05-18,Mdias,Receita de Serviços,BPO Financeiro,Receita,18849,RH,Mensalidade
2024-07-17,Papaya,Pessoal,Salários,Despesa,9153,RH,Lançamento
2024-08-23,Papaya,Pessoal,Encargos,Despesa,1942,Comercial,Lançamento
2024-02-25,Papaya,Receita de Serviços,Certificado Digital,Receita,7916,RH,Mensalidade
2024-09-01,Papaya,Receita de Serviços,Contabilidade,Receita,17697,Financeiro,Mensalidade
2024-04-24,Zov,Receita de Serviços,Certificado Digital,Receita,18000,Financeiro,Mensalidade
2024-01-05,Papaya,Receita de Serviços,BPO RH,Despesa,3219,Marketing,Lançamento
2024-02-15,Papaya,Receita de Serviços,BPO RH,Receita,17741,Operacional,Mensalidade
2024-12-13,Zov,Operacional,Fornecedor,Despesa,920,Comercial,Lançamento
2024-04-20,Zov,Receita de Serviços,Certificado Digital,Despesa,11073,Comercial,Lançamento
2024-04-03,Mdias,Receita de Serviços,Contabilidade,Receita,16001,Comercial,Mensalidade
2024-04-15,Mdias,Marketing,Agência,Despesa,10277,Financeiro,Lançamento
2024-02-08,Zov,Marketing,Google Ads,Despesa,8026,Marketing,Lançamento
2024-08-17,Mdias,Impostos,DAS,Despesa,10150,Financeiro,Lançamento
2024-03-23,Zov,Receita de Serviços,Certificado Digital,Despesa,9311,Comercial,Lançamento
2024-11-13,Papaya,Receita de Serviços,BPO Financeiro,Receita,8996,Operacional,Mensalidade
2024-05-01,Zov,Receita de Serviços,BPO Financeiro,Receita,3204,Comercial,Mensalidade
2024-05-18,Mdias,Pessoal,Encargos,Despesa,5661,RH,Lançamento
2024-06-17,Zov,Pessoal,Encargos,Despesa,6162,Operacional,Lançamento
2024-09-13,Papaya,Receita de Serviços,BPO Financeiro,Receita,10118,Marketing,Mensalidade
2024-08-10,Zov,Receita de Serviços,BPO RH,Receita,19778,Operacional,Mensalidade
2024-09-21,Papaya,Marketing,Google Ads,Despesa,4358,Marketing,Lançamento
2024-12-03,Papaya,Receita de Serviços,BPO RH,Receita,12026,Financeiro,Mensalidade
2024-03-16,Papaya,Operacional,SaaS,Despesa,8866,RH,Lançamento
2024-12-08,Papaya,Marketing,Google Ads,Despesa,4568,Operacional,Lançamento
2024-07-10,Papaya,Receita de Serviços,BPO RH,Receita,16968,Comercial,Mensalidade
2024-05-01,Zov,Receita de Serviços,Contabilidade,Receita,15895,Marketing,Mensalidade
2024-04-11,Mdias,Receita de Serviços,Contabilidade,Receita,13940,RH,Mensalidade
2024-06-24,Zov,Receita de Serviços,Certificado Digital,Receita,9394,Operacional,Mensalidade
2024-05-22,Papaya,Marketing,Agência,Despesa,250,Marketing,Lançamento
2024-09-13,Mdias,Pessoal,Encargos,Despesa,3073,Financeiro,Lançamento
2024-04-07,Papaya,Operacional,Fornecedor,Despesa,6213,Operacional,Lançamento
2024-03-13,Papaya,Receita de Serviços,Certificado Digital,Receita,12954,Marketing,Mensalidade
2024-12-26,Mdias,Receita de Serviços,BPO RH,Receita,15031,Marketing,Mensalidade
2024-08-13,Mdias,Receita de Serviços,BPO RH,Receita,7812,Comercial,Mensalidade
2024-02-06,Mdias,Receita de Serviços,BPO RH,Receita,6101,Marketing,Mensalidade
2024-04-18,Papaya,Receita de Serviços,BPO Financeiro,Despesa,8644,Operacional,Lançamento
2024-11-14,Mdias,Impostos,INSS,Despesa,7590,RH,Lançamento
2024-02-15,Mdias,Operacional,Fornecedor,Despesa,8015,Financeiro,Lançamento
2024-03-01,Mdias,Receita de Serviços,BPO Financeiro,Receita,12825,Financeiro,Mensalidade
2024-11-02,Mdias,Pessoal,Salários,Despesa,8694,Financeiro,Lançamento
2024-11-21,Mdias,Operacional,SaaS,Despesa,1049,Marketing,Lançamento
2024-01-05,Mdias,Marketing,Meta Ads,Despesa,1632,Comercial,Lançamento
2024-06-04,Mdias,Marketing,Google Ads,Despesa,1945,RH,Lançamento
2024-01-20,Mdias,Receita de Serviços,Certificado Digital,Receita,18174,RH,Mensalidade
2024-07-23,Mdias,Receita de Serviços,BPO RH,Receita,6408,Financeiro,Mensalidade
2024-04-07,Papaya,Pessoal,Salários,Despesa,10848,Comercial,Lançamento
2024-06-19,Zov,Impostos,CSLL,Despesa,1988,Comercial,Lançamento
2024-01-21,Papaya,Receita de Serviços,Contabilidade,Despesa,10028,RH,Lançamento
2024-10-12,Papaya,Receita de Serviços,Contabilidade,Receita,3087,Comercial,Mensalidade
2024-09-19,Mdias,Operacional,Ferramentas,Despesa,4773,RH,Lançamento
2024-02-16,Papaya,Receita de Serviços,Contabilidade,Receita,14007,Operacional,Mensalidade
2024-11-14,Mdias,Pessoal,Salários,Despesa,3533,Marketing,Lançamento
2024-02-02,Papaya,Marketing,Agência,Despesa,2658,Marketing,Lançamento
2024-04-20,Zov,Operacional,Infra,Despesa,3707,Financeiro,Lançamento
2024-11-09,Papaya,Receita de Serviços,BPO Financeiro,Receita,11359,Operacional,Mensalidade
2024-11-15,Papaya,Receita de Serviços,Certificado Digital,Receita,8287,Operacional,Mensalidade
2024-07-24,Zov,Operacional,SaaS,Despesa,1777,RH,Lançamento
2024-12-21,Zov,Pessoal,Encargos,Despesa,7134,Marketing,Lançamento
2024-10-06,Papaya,Receita de Serviços,BPO Financeiro,Receita,7287,Comercial,Mensalidade
2024-02-16,Papaya,Operacional,Ferramentas,Despesa,4682,Marketing,Lançamento
2024-07-20,Mdias,Marketing,Agência,Despesa,909,Comercial,Lançamento
2024-08-11,Mdias,Receita de Serviços,Contabilidade,Receita,10294,Marketing,Mensalidade
2024-05-07,Zov,Operacional,SaaS,Despesa,4281,RH,Lançamento
2024-12-17,Mdias,Marketing,Eventos,Despesa,11671,RH,Lançamento
2024-02-04,Papaya,Receita de Serviços,Certificado Digital,Receita,19501,Operacional,Mensalidade
2024-04-12,Papaya,Receita de Serviços,Contabilidade,Receita,9728,Comercial,Mensalidade
2024-08-01,Papaya,Receita de Serviços,BPO RH,Receita,15976,Marketing,Mensalidade
2024-06-21,Mdias,Receita de Serviços,BPO Financeiro,Despesa,11815,Financeiro,Lançamento
2024-12-13,Papaya,Receita de Serviços,Contabilidade,Receita,13181,Comercial,Mensalidade
2024-12-25,Papaya,Pessoal,Salários,Despesa,3052,Financeiro,Lançamento
2024-02-27,Zov,Marketing,Meta Ads,Despesa,6027,Operacional,Lançamento
2024-01-12,Zov,Marketing,Agência,Despesa,6754,Comercial,Lançamento
2024-12-19,Zov,Pessoal,Benefícios,Despesa,6458,Operacional,Lançamento
2024-08-27,Mdias,Operacional,Ferramentas,Despesa,11063,Comercial,Lançamento
2024-12-05,Zov,Operacional,SaaS,Despesa,1594,Comercial,Lançamento
2024-10-04,Zov,Impostos,DAS,Despesa,1319,RH,Lançamento
2024-10-11,Mdias,Impostos,IRPJ,Despesa,11655,RH,Lançamento
2024-05-04,Zov,Receita de Serviços,BPO RH,Despesa,8811,Operacional,Lançamento
2024-10-10,Mdias,Receita de Serviços,Contabilidade,Receita,3481,Marketing,Mensalidade
2024-02-20,Papaya,Receita de Serviços,BPO RH,Receita,6990,Operacional,Mensalidade
2024-06-01,Zov,Receita de Serviços,BPO RH,Receita,19415,Operacional,Mensalidade
